SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20212022,108,SPENCER,541,Spencer County,040,Spencer County Elementary School,541040,108541040,210549001314,OVEC,906,A1,763,892,584,1477,8463,1073,9536,11012
20212022,108,SPENCER,541,Spencer County,041,Spencer County Middle School,541041,108541041,210549001871,OVEC,906,A1,702,1081,599,1680,7588,1434,9022,10702
20212022,108,SPENCER,541,Spencer County,042,Hillview Academy,541042,108541042,210549002051,OVEC,906,A5,49,,,,,,,
20212022,108,SPENCER,541,Spencer County,043,Spencer County Early Learning Center,541043,108541043,"",OVEC,906,A4,0,,,,,,,
20212022,108,SPENCER,541,Spencer County,044,Taylorsville Elementary School,541044,108541044,210549002018,OVEC,906,A1,604,1404,534,1938,8943,1009,9953,11891
20212022,108,SPENCER,541,Spencer County,050,Spencer County High School,541050,108541050,210549001315,OVEC,906,A1,936,916,570,1487,8277,1753,10029,11516
20212022,109,TAYLOR,545,Taylor County,"",---District Total---,545,"","",GRREC,902,"",2634,1770,425,2196,9171,2238,11409,15602
20212022,109,TAYLOR,545,Taylor County,005,Taylor County Primary Center,545005,109545005,210552002431,GRREC,902,A1,585,2116,511,2627,9165,1032,10197,14821
20212022,109,TAYLOR,545,Taylor County,020,Taylor County Elementary School,545020,109545020,210552001317,GRREC,902,A1,571,2240,483,2722,8462,2422,10884,15603
20212022,109,TAYLOR,545,Taylor County,030,Taylor County High School,545030,109545030,210552001318,GRREC,902,A1,783,1242,360,1601,10480,3177,13657,17255
20212022,109,TAYLOR,545,Taylor County,040,Taylor County Middle School,545040,109545040,210552001319,GRREC,902,A1,626,1294,365,1659,8277,2017,10294,13950
20212022,109,TAYLOR,545,Taylor County,075,Lakeview Academy,545075,109545075,210552002495,GRREC,902,A5,69,,,,,,,
20212022,109,TAYLOR,545,Taylor County,080,Central Kentucky Career Academy,545080,109545080,210552002501,GRREC,902,A2,0,,,,,,,
20212022,110,TODD,551,Todd County,"",---District Total---,551,"","",GRREC,902,"",1767,1792,3109,4900,9374,2404,11778,18823
20212022,110,TODD,551,Todd County,005,North Todd Elementary School,551005,110551005,210555001600,GRREC,902,A1,358,1982,2825,4807,8449,1695,10144,15010
20212022,110,TODD,551,Todd County,015,South Todd Elementary School,551015,110551015,210555001601,GRREC,902,A1,421,2204,2840,5044,7435,1749,9184,14286
20212022,110,TODD,551,Todd County,017,Horizons High School,551017,110551017,210555002034,GRREC,902,A5,42,,,,,,,
20212022,110,TODD,551,Todd County,080,Todd County Middle School,551080,110551080,210555001324,GRREC,902,A1,389,1235,2801,4036,9642,2119,11768,15856
20212022,110,TODD,551,Todd County,095,Todd County Central High School,551095,110551095,210555001325,GRREC,902,A1,557,1118,2801,3919,9231,3106,12337,16469
20212022,111,TRIGG,555,Trigg County,"",---District Total---,555,"","",WKEC,908,"",1876,1249,563,1813,9889,1934,11823,16382
20212022,111,TRIGG,555,Trigg County,013,Trigg County Primary School,555013,111555013,210558002093,WKEC,908,A1,403,1370,513,1884,9717,1655,11373,15872
20212022,111,TRIGG,555,Trigg County,014,Trigg County Intermediate School,555014,111555014,210558002167,WKEC,908,A1,389,1217,592,1809,9654,1411,11065,15491
20212022,111,TRIGG,555,Trigg County,020,Harbor Academy and Virtual School,555020,111555020,"",WKEC,908,A5,34,,,,,,,
20212022,111,TRIGG,555,Trigg County,050,Trigg County Middle School,555050,111555050,210558001328,WKEC,908,A1,443,1250,507,1758,9044,1670,10714,15088
20212022,111,TRIGG,555,Trigg County,070,Trigg County High School,555070,111555070,210558001329,WKEC,908,A1,607,862,555,1417,9620,2423,12043,16077
20212022,112,TRIMBLE,561,Trimble County,"",---District Total---,561,"","",OVEC,906,"",1116,800,486,1285,8964,2480,11445,14558
20212022,112,TRIMBLE,561,Trimble County,010,Bedford Elementary School,561010,112561010,210561001330,OVEC,906,A1,379,703,463,1164,8410,2377,10685,11849
20212022,112,TRIMBLE,561,Trimble County,020,Milton Elementary School,561020,112561020,210561001332,OVEC,906,A1,189,1387,525,1907,11657,2642,14198,16105
20212022,112,TRIMBLE,561,Trimble County,025,Trimble County JR/SR High School,561025,112561025,210561002475,OVEC,906,A1,548,518,409,928,8730,3076,11703,12630
20212022,112,TRIMBLE,561,Trimble County,035,Trimble County Alternative Program,561035,112561035,210561002464,OVEC,906,A5,0,,,,,,,
20212022,113,UNION,565,Union County,"",---District Total---,565,"","",WKEC,908,"",1948,1249,561,1809,10531,2196,12727,18398
20212022,113,UNION,565,Union County,015,Union County Preschool and Headstart,565015,113565015,210564002447,WKEC,908,A4,0,,,,,,,
20212022,113,UNION,565,Union County,020,Morganfield Elementary School,565020,113565020,210564001334,WKEC,908,A1,330,1657,619,2276,11392,1907,13299,19298
20212022,113,UNION,565,Union County,021,Union County Learning Academy,565021,113565021,210564001872,WKEC,908,A5,27,,,,,,,
20212022,113,UNION,565,Union County,050,Sturgis Elementary School,565050,113565050,210564001336,WKEC,908,A1,360,1545,513,2059,9963,1761,11724,17472
20212022,113,UNION,565,Union County,055,Union County Middle School,565055,113565055,210564001602,WKEC,908,A1,440,1287,445,1732,10030,1861,11891,17257
20212022,113,UNION,565,Union County,065,Union County High School,565065,113565065,210564001338,WKEC,908,A1,605,643,536,1178,10088,2865,12953,17783
20212022,113,UNION,565,Union County,070,Uniontown Elementary School,565070,113565070,210564001339,WKEC,908,A1,186,1708,591,2299,10564,2086,12651,18576
20212022,113,UNION,565,Union County,902,Union County Area Vocational Ed Center,565902,113565902,210564002175,WKEC,908,A2,0,,,,,,,
20212022,008,BOONE,567,Walton-Verona Independent,"",---District Total---,567,"","",NKCES,905,"",1782,472,78,550,9604,2340,11944,13943
20212022,008,BOONE,567,Walton-Verona Independent,010,Walton-Verona Elementary School,567010,008567010,210570001341,NKCES,905,A1,690,566,122,688,8946,2338,11284,12732
20212022,008,BOONE,567,Walton-Verona Independent,015,Walton-Verona Middle School,567015,008567015,210570002191,NKCES,905,A1,522,416,12,428,10180,2318,12498,13986
20212022,008,BOONE,567,Walton-Verona Independent,020,Walton-Verona High School,567020,008567020,210570001342,NKCES,905,A1,570,360,85,445,10023,2487,12510,13879
20212022,008,BOONE,567,Walton-Verona Independent,025,Walton - Verona Early Childhood Center,567025,008567025,210570002488,NKCES,905,A4,0,,,,,,,
20212022,114,WARREN,571,Warren County,"",---District Total---,571,"","",GRREC,902,"",16974,1006,1049,2055,8074,1766,9840,14334
20212022,114,WARREN,571,Warren County,001,Carol Martin Gatton Academy of Math & Science,571001,114571001,210573002441,GRREC,902,B2,0,,,,,,,
20212022,114,WARREN,571,Warren County,002,South Warren Middle School,571002,114571002,210573002298,GRREC,902,A1,754,688,776,1464,7016,2029,9045,13294
20212022,114,WARREN,571,Warren County,003,South Warren High School,571003,114571003,210573002277,GRREC,902,A1,1451,575,852,1426,7235,2018,9254,12917
20212022,114,WARREN,571,Warren County,010,Alvaton Elementary,571010,114571010,210573001343,GRREC,902,A1,691,1033,1053,2086,8121,1651,9772,15470
20212022,114,WARREN,571,Warren County,015,Briarwood Elementary School,571015,114571015,210573001909,GRREC,902,A1,672,1504,1367,2871,8530,1446,9976,15087
20212022,114,WARREN,571,Warren County,016,Lighthouse Academy,571016,114571016,210573001926,GRREC,902,A5,200,,,,,,,
20212022,114,WARREN,571,Warren County,018,Plano Elementary,571018,114571018,210573002035,GRREC,902,A1,632,865,1306,2171,8127,1364,9491,13879
20212022,114,WARREN,571,Warren County,020,Beacon Academy,571020,114571020,210573002410,GRREC,902,A5,299,,,,,,,
20212022,114,WARREN,571,Warren County,025,Jennings Creek Elementary,571025,114571025,210573002465,GRREC,902,A1,672,1448,1364,2812,8644,1768,10413,15664
20212022,114,WARREN,571,Warren County,030,Jody Richards Elementary,571030,114571030,210573002327,GRREC,902,A1,682,950,1195,2145,7878,1670,9548,13915
20212022,114,WARREN,571,Warren County,040,Bristow Elementary,571040,114571040,210573001344,GRREC,902,A1,574,1184,1405,2589,9042,1386,10427,15304
20212022,114,WARREN,571,Warren County,070,Cumberland Trace Elementary,571070,114571070,210573001346,GRREC,902,A1,548,1427,1173,2600,8346,2461,10807,15687
20212022,114,WARREN,571,Warren County,075,Drakes Creek Middle School,571075,114571075,210573001603,GRREC,902,A1,711,944,818,1762,7658,1909,9568,13620
20212022,114,WARREN,571,Warren County,080,Lost River Elementary,571080,114571080,210573001164,GRREC,902,A1,726,1080,1167,2246,8319,1394,9713,14239
20212022,114,WARREN,571,Warren County,090,Jackson Academy,571090,114571090,210573002492,GRREC,902,A5,26,,,,,,,
20212022,114,WARREN,571,Warren County,100,William H. Natcher Elementary,571100,114571100,210573001691,GRREC,902,A1,656,1223,1280,2503,8612,1774,10386,15244
20212022,114,WARREN,571,Warren County,110,North Warren Elementary,571110,114571110,210573001347,GRREC,902,A1,407,1285,1246,2530,8231,1485,9716,14566
20212022,114,WARREN,571,Warren County,130,Oakland Elementary,571130,114571130,210573001348,GRREC,902,A1,344,1116,1395,2511,9306,1561,10867,15672
20212022,114,WARREN,571,Warren County,140,Rich Pond Elementary,571140,114571140,210573001349,GRREC,902,A1,765,815,924,1739,7246,1410,8656,13517
20212022,114,WARREN,571,Warren County,150,Richardsville Elementary,571150,114571150,210573001350,GRREC,902,A1,416,1257,1255,2512,8680,1678,10358,15214
20212022,114,WARREN,571,Warren County,170,Rockfield Elementary,571170,114571170,210573001351,GRREC,902,A1,559,1110,1238,2349,8751,1379,10130,14743
20212022,114,WARREN,571,Warren County,175,Henry F. Moss Middle School,571175,114571175,210573001604,GRREC,902,A1,580,1298,938,2236,8836,2266,11102,15689
20212022,114,WARREN,571,Warren County,200,Warren Elementary,571200,114571200,210573001352,GRREC,902,A1,626,1267,1155,2422,8734,1417,10152,14859
20212022,114,WARREN,571,Warren County,205,Warren East Middle School,571205,114571205,210573001605,GRREC,902,A1,528,1080,1149,2229,8278,2490,10768,15249
20212022,114,WARREN,571,Warren County,210,Warren Central High School,571210,114571210,210573001353,GRREC,902,A1,966,1343,945,2287,8490,2008,10497,15496
20212022,114,WARREN,571,Warren County,220,Warren East High School,571220,114571220,210573001354,GRREC,902,A1,915,843,944,1787,8401,2369,10770,14806
20212022,114,WARREN,571,Warren County,230,Greenwood High School,571230,114571230,210573001692,GRREC,902,A1,1300,666,984,1650,7918,1915,9833,14071
20212022,114,WARREN,571,Warren County,245,GEO International High School,571245,114571245,210573002427,GRREC,902,A5,166,,,,,,,
20212022,114,WARREN,571,Warren County,300,Rivendell Elementary,571300,114571300,210573000828,GRREC,902,A5,46,,,,,,,
20212022,114,WARREN,571,Warren County,305,Rivendell High School,571305,114571305,210573000839,GRREC,902,A5,33,,,,,,,
20212022,114,WARREN,571,Warren County,455,Warren County Day Treatment,571455,114571455,210573001540,GRREC,902,A6,29,,,,,,,
20212022,115,WASHINGTON,575,Washington County,"",---District Total---,575,"","",CKEC,901,"",1653,1319,1554,2873,9055,2156,11212,22944
20212022,115,WASHINGTON,575,Washington County,021,Commander Academy,575021,115575021,210576002358,CKEC,901,A5,66,,,,,,,
20212022,115,WASHINGTON,575,Washington County,031,North Washington Elementary School,575031,115575031,210576001873,CKEC,901,A1,499,1766,1826,3592,9426,1899,20324,23916
20212022,115,WASHINGTON,575,Washington County,034,Washington County Middle School,575034,115575034,210576002047,CKEC,901,A1,202,1194,1990,3184,9940,2034,19897,23847
20212022,115,WASHINGTON,575,Washington County,071,WC Tel Center,575071,115575071,210576002448,CKEC,901,A2,0,,,,,,,
20212022,115,WASHINGTON,575,Washington County,074,Washington County High School,575074,115575074,210576001358,CKEC,901,A1,488,896,1081,1976,9201,2690,20580,22657
20212022,115,WASHINGTON,575,Washington County,080,Washington County Elementary School,575080,115575080,210576001359,CKEC,901,A1,398,1462,1661,3123,8740,1824,19253,22565
20212022,116,WAYNE,581,Wayne County,"",---District Total---,581,"","",SESC,907,"",2996,1440,771,2211,8857,2075,10932,14645
20212022,116,WAYNE,581,Wayne County,051,Wayne County Middle School,581051,116581051,210579002020,SESC,907,A1,681,1056,1120,2176,8252,1825,10077,13678
20212022,116,WAYNE,581,Wayne County,060,Wayne County Learning Academy,581060,116581060,210579002403,SESC,907,A5,43,,,,,,,
20212022,116,WAYNE,581,Wayne County,170,Lake Cumberland Youth Development Center,581170,116581170,210579001361,SESC,907,A6,27,,,,,,,
20212022,116,WAYNE,581,Wayne County,180,Otter Creek Academy,581180,116581180,210579002250,SESC,907,A6,30,,,,,,,
20212022,116,WAYNE,581,Wayne County,190,Monticello Elementary School,581190,116581190,210579002346,SESC,907,A1,637,2109,633,2742,7823,2149,9695,13899
20212022,116,WAYNE,581,Wayne County,200,Wayne County High School,581200,116581200,210579001224,SESC,907,A1,936,959,670,1630,7702,2149,9850,12869
20212022,116,WAYNE,581,Wayne County,430,Walker Early Learning Center,581430,116581430,210579001365,SESC,907,A1,210,1478,415,1893,9773,1949,11722,14944
20212022,116,WAYNE,581,Wayne County,437,Bell Elementary School,581437,116581437,210579001367,SESC,907,A1,432,1464,736,2200,8808,1955,10763,14504
20212022,117,WEBSTER,585,Webster County,"",---District Total---,585,"","",WKEC,908,"",2083,1130,614,1744,8891,1829,10720,13842
20212022,117,WEBSTER,585,Webster County,020,Clay Elementary School,585020,117585020,210582001369,WKEC,908,A1,177,2060.00,562.00,2622.00,10527.00,2109.00,12636.00,15258.00
20212022,117,WEBSTER,585,Webster County,050,Dixon Elementary School,585050,117585050,210582001370,WKEC,908,A1,331,1493.00,490.00,1983.00,7628.00,1434.00,9062.00,11045.00
20212022,117,WEBSTER,585,Webster County,060,Providence Elementary School,585060,117585060,210582002188,WKEC,908,A1,239,2002.00,608.00,2610.00,9934.00,1874.00,11808.00,14418.00
20212022,117,WEBSTER,585,Webster County,090,Sebree Elementary School,585090,117585090,210582001372,WKEC,908,A1,354,2016,539,2555,7729,1738,9467,12022
20212022,117,WEBSTER,585,Webster County,125,Webster County Middle School,585125,117585125,210582002348,WKEC,908,A1,337,1897,777,2674,7668,1439,9107,11781
20212022,117,WEBSTER,585,Webster County,130,Webster County High School,585130,117585130,210582001374,WKEC,908,A1,645,1492,629,2121,7772,2159,9931,12052
20212022,118,WHITLEY,591,Whitley County,"",---District Total---,591,"","",SESC,907,"",3863,1713,1153,2866,9441,1810,11250,16517
20212022,118,WHITLEY,591,Whitley County,010,Colonel Academy,591010,118591010,210588002497,SESC,907,A5,148,,,,,,,
20212022,118,WHITLEY,591,Whitley County,060,Boston Elementary School,591060,118591060,210588001376,SESC,907,A1,153,2359,1071,3430,11957,2567,14524,19199
20212022,118,WHITLEY,591,Whitley County,061,Whitley Central Intermediate School,591061,118591061,210588002048,SESC,907,A1,446,1796,1061,2858,8619,1494,10113,14216
20212022,118,WHITLEY,591,Whitley County,062,Whitley County East Elementary School,591062,118591062,210588002037,SESC,907,A1,235,2376,1278,3654,10361,1951,12311,17402
20212022,118,WHITLEY,591,Whitley County,225,Whitley County Alternative School,591225,118591225,210588001262,SESC,907,A5,65,,,,,,,
20212022,118,WHITLEY,591,Whitley County,290,Oak Grove Elementary School,591290,118591290,210588001381,SESC,907,A1,543,1659,1011,2670,8610,1688,10298,15042
20212022,118,WHITLEY,591,Whitley County,320,Pleasant View Elementary School,591320,118591320,210588001383,SESC,907,A1,201,2317,1018,3335,12195,1736,13931,18881
20212022,118,WHITLEY,591,Whitley County,350,Whitley County North Elementary School,591350,118591350,210588000546,SESC,907,A1,289,1966,1173,3139,10828,1745,12573,26076
20212022,118,WHITLEY,591,Whitley County,365,Whitley County Central Primary School,591365,118591365,210588001621,SESC,907,A1,363,1696,1112,2808,10930,1702,12632,16914
20212022,118,WHITLEY,591,Whitley County,430,Whitley County High School,591430,118591430,210588001386,SESC,907,A1,874,1275,1256,2531,8836,2164,11001,14934
20212022,118,WHITLEY,591,Whitley County,435,Whitley County Middle School,591435,118591435,210588001387,SESC,907,A1,546,1798,1214,3012,8340,1513,9853,15921
20212022,118,WHITLEY,592,Williamsburg Independent,"",---District Total---,592,"","",SESC,907,"",784,2014,913,2928,7794,1990,9785,13862
20212022,118,WHITLEY,592,Williamsburg Independent,012,Williamsburg City School,592012,118592012,210591001939,SESC,907,A1,784,2014,913,2928,7794,1990,9785,13862
20212022,041,GRANT,593,Williamstown Independent,"",---District Total---,593,"","",NKCES,905,"",779,1530,1595,3125,8961,1961,10922,17800
20212022,041,GRANT,593,Williamstown Independent,010,Williamstown Elementary,593010,041593010,210594001392,NKCES,905,A1,365,885,1266,2151,8846,1790,10636,16322
20212022,041,GRANT,593,Williamstown Independent,020,Williamstown Jr. High,593020,041593020,210594001393,NKCES,905,A1,169,764,1446,2210,9739,1465,11204,16948
20212022,041,GRANT,593,Williamstown Independent,030,Williamstown Sr. High,593030,041593030,210594002308,NKCES,905,A1,245,501,1090,1591,8929,2538,11467,16594
20212022,041,GRANT,593,Williamstown Independent,040,Williamstown Head Start Preschool,593040,041593040,210594002260,NKCES,905,A4,0,,,,,,,
20212022,119,WOLFE,595,Wolfe County,"",---District Total---,595,"","",KVEC,904,"",1150,3489,939,4428,10019,2643,12661,18381
20212022,119,WOLFE,595,Wolfe County,140,Dessie Scott School,595140,119595140,210597002380,KVEC,904,A6,26,,,,,,,
20212022,119,WOLFE,595,Wolfe County,205,Red River Valley Elementary School,595205,119595205,210597001394,KVEC,904,A1,108,4828,682,5509,10280,2394,12757,19690
20212022,119,WOLFE,595,Wolfe County,220,Rogers Elementary School,595220,119595220,210597001395,KVEC,904,A1,124,4214,697,4912,9673,2362,12117,18061
20212022,119,WOLFE,595,Wolfe County,310,Campton Elementary School,595310,119595310,210597001396,KVEC,904,A1,334,2882,1016,3898,8220,2186,10489,15437
20212022,119,WOLFE,595,Wolfe County,312,Success Academy,595312,119595312,210597002369,KVEC,904,A5,23,,,,,,,
20212022,119,WOLFE,595,Wolfe County,315,Wolfe County Middle School,595315,119595315,210597001693,KVEC,904,A1,167,3752,669,4421,10794,2511,13388,18841
